Page,Product Name,Price
9,Open Box HP 14 inch HD Windows Laptop Intel Processor N150 4GB RAM 128GB UFS Tranquil Pink,"$14100
current price $141.00"
9,"Exsurf 15.6"" Windows 11 Pro Laptop, Intel 3050E CPU, 32GB RAM 1TB SSD,Type-C Port, Pink Home Computer","Now$39999
current price Now $399.99, Was $599.99
$599.99
Options from $379.99"
9,"LG Ultra PC 16"" Laptop, AMD Ryzen 5 7530U, 16GB RAM, 512GB SSD, Windows 11 Pro, 16U70R-N.APC5U1","$87900
current price $879.00"
9,"Restored Apple MacBook Air Laptop Core i5 1.6GHz 4GB RAM 128GB SSD 13"" - MJVE2LL/A (2015)","$14208
current price $142.08"
9,"HP Pavilion Gaming Laptop 15-dk0096wm - Core i5-9300H - 8 GB RAM - 256 GB SSD - GTX 1650 4 GB Graphics Card - 15.6"""" Full HD 1920x1080 LCD - Webcam - Wireless - Bluetooth - Windows 10, Black","$69999
current price $699.99"
9,"T&C 11"" Inch Touch Screen windows 11 Laptop Computer with Facial Recognition & Backlit keyboard powered by INTEL N100 quad core, 8gb ram + 128gb rom, HDMI, Camera, Bluetooth, USB, Wi-Fi.","$29999
current price $299.99"
9,"Restored Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 128GB SSD 13"" Space Gray MGN53LL/A (2020)","$42499
current price $424.99"
9,"Restored 2023 Apple 15-Inch MacBook Air Laptop: Apple M2 Chip with 8-core CPU and 10-core GPU, 8GB RAM, 512GB SSD Storage - Midnight","$76600
current price $766.00
Options from $699.00"
9,"RNRUO 15.6"" Windows 11 Laptop, 32GB RAM 512GB SSD, Intel Pentium Gold 6500Y up to 3.4GHz With Office 2024 1920*1080 IPS FHD Display for Student, Home Office, Business, Dard Gray","Now$27999
current price Now $279.99, Was $552.00
$552.00
Options from $259.99"
9,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC - Sky Blue,"Now$21900
current price Now $219.00, Was $299.00
$299.00
Options from $181.00"
9,"Restored Apple MacBook Air Laptop Core i5 1.6GHz 8GB RAM 256GB SSD 13"" MMGG2LL/A (2015)","$18900
current price $189.00"
9,"Restored Apple MacBook Air Laptop Core i3 1.1GHz 8GB RAM 128GB SSD 13"" Space Gray MWTJ2LL/A (2020) (Refurbished)","$41469
current price $414.69"
9,"HP OMEN - 16"" 2K 144Hz Gaming Laptop - AMD Ryzen 9 8940HX - 32GB DDR5 Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Shadow Black","$1,45900
current price $1,459.00"
9,"Restored Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 256GB SSD 13"" Space Gray MGN63LL/A (2020) (Refurbished)","$53000
current price $530.00"
9,"HP Victus 15 Gaming Laptop[Windows 11 Pro], 15.6"" FHD IPS 144Hz Display, 6-Core AMD Ryzen 5 7535HS, 8GB DDR5 RAM, 1TB SSD, GeForce RTX 2050, Backlit KB, Wi-Fi 6, BT 5.3, RJ45, w/accessories","$62900
current price $629.00
Options from $629.00 – $1,799.00"
9,"HP - Victus 15.6"" Gaming Laptop - Intel Core i5-12450H - 16GB Memory - NVIDIA GeForce GTX 1650 - 1TB SSD - Mica Silver - Model 15-fa0031dx","$72900
current price $729.00"
9,"Lenovo Ideapad 1i 15"" FHD (1920 x 1080) Touchscreen Laptop For Business &Student , Intel Core i5 13th i5-1334U (Beat i3-1215U) Upto 4.6GHz, 8GB RAM, 512GB SSD, Windows 11 Pro,Microsoft Office","$51979
current price $519.79"
9,"OMEN MAX Gaming Laptop 16"" WQXGA AMD Ryzen AI 9 32 GB memory;1 TB SSD Windows","Now$2,09999
current price Now $2,099.99, Was $2,259.00
$2,259.00"
9,"RNRUO 15.6"" Windows 11 Laptop, Dual 8GB RAM, 256GB SSD, AMD 3020e with 2 Cores up to 2.6GHz, With Office 2024, 1920x1080 Display WiFi5 BT5.0 for Student, Home Office, Business","Now$19969
current price Now $199.69, Was $489.00
$489.00
Options from $199.69 – $249.09"
9,"RNRUO 15.6"" Laptop Computer, 16GB RAM 256GB SSD, Intel Pentium Gold 6500Y with 2 Cores Up to 3.4GHz, FHD Display, Office 2024, WiFi5 BT5.0, Windows 11 Laptop for Business, Student, Office, Dark Gray","Now$22989
current price Now $229.89, Was $509.00
$509.00
Options from $196.99"
9,"Lenovo Yoga Pro 9i 16"" 3.2K OLED Touch Laptop Core Ultra 9 GeForce RTX 5060 8GB DDR7 WiFi 7 Win 11 Pro 2 Years CPS Warranty 2TB SSD 32GB RAM","$2,99900
current price $2,999.00
Options from $2,999.00 – $3,699.00"
9,"ASUS ROG Strix SCAR 16 (2025) Gaming Laptop, 16 ROG Nebula HDR 2.5K 240Hz, NVIDIA GeForce RTX 5080, Intel Core Ultra 9 275HX, 32GB, 2TB SSD, Windows 11 Pro","Now$2,84999
current price Now $2,849.99, Was $3,299.99
$3,299.99
$2849.99/count"
9,"HP 225A Original Standard Yield Laser Toner Cartridge Black Pack, W2250A","$29289
current price $292.89"
9,"HP Victus 15.6"" FHD 144Hz Gaming Laptop, Intel Core i5-13420H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Pro, Backlit Keyboard, Mica Silver with Mazepoly Accessories","$72900
current price $729.00"
9,"HP OMEN 16 Slim 16-an0003nr 16"" Gaming Laptop Computer - Intel Core Ultra 7 255H 1.5GHz Processor - NVIDIA GeForce RTX 5070 8GB GDDR7 - 32GB DDR5-5600 RAM - 1TB NVMe - WiFi 6E - BT 5.3 - W11 Home","$1,69999
current price $1,699.99"
9,"Victus 15-fb3001nr 15.6"" Gaming Laptop Computer - Mica Silver AMD Ryzen AI 7 350 2.0GHz Processor; NVIDIA GeForce RTX 5060 8GB GDDR7; 16GB DDR5-5600 RAM; 1TB Solid State Drive","$1,08199
current price $1,081.99"
9,"Pre-Owned Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 128GB SSD 13"" Space Gray (2020) - Fair","$36133
current price $361.33"
9,"HP Omen 17.3"" FHD 144Hz RTX 5070 Gaming Laptop, AMD Ryzen AI 9 365, 32GB RAM, 1TB SSD, Wi-Fi 6, Black","$1,80900
current price $1,809.00"
9,"15.6"" Touchscreen Laptop,512GB SSD 16GB RAM,Windows 11 Pro,360° Foldable 2 in 1 NoteBook Computer,AMD Ryzen R3 3200U(Up to 3.5 GHz),Office 365,Blacklit Keyboard,FHD Display","$35999
current price $359.99"
9,"Restored Dell Latitude 3190 | 11.6"" Touchscreen Laptop PC | Intel Core Pentium Silver N5030 (1.1 GHz) | 8GB RAM | 128GB SSD | Windows 11 Pro","$17800
current price $178.00"
9,"Pre-Owned Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 128GB SSD 13"" Space Gray MGN53LL/A (2020) - Fair","$35249
current price $352.49"
9,"HP OMEN - Transcend 14"" 120Hz 3K OLED Gaming Laptop - Intel Core Ultra 9-285H - 32GB Memory - NVIDIA GeForce RTX 5070 - 1TB SSD - Shadow Black","$2,24997
current price $2,249.97"
9,"MSI Vector 16 HX AI 16"" Gaming Laptop, Intel Core Ultra 9 275HX, 32GB RAM, NVIDIA GeForce RTX 5070 Ti 16 GB, 2TB SSD, Windows 11 Pro, Vector 16 HX AI A2XWHG-060US","$2,74900
current price $2,749.00"
9,"HP OMEN 16"" Gaming Laptop, 144Hz 1920 x 1200 Display, Ryzen 9 8940HX, GeForce RTX 5060, RGB Backlit Keyboard, 1080p Webcam, WiFi 6E, Windows 11 Home, Black(32GB DDR5 RAM | 1TB SSD)","$1,48094
current price $1,480.94"
9,"Lenovo Ideapad 1i 15"" FHD (1920 x 1080) Touchscreen Laptop For Business &Student , Intel Core i5 13th i5-1334U (Beat i3-1215U) Upto 4.6GHz, 16GB RAM, 1TB SSD, Windows 11 Pro,Microsoft Office","$66979
current price $669.79"
9,"HP OMEN 16.1"" 165Hz Display Gaming Laptop; Intel Core i7 14th Gen 14700HX 1.5GHz; NVIDIA GeForce RTX 4070 8GB GDDR6; 32GB DDR5 RAM; 1TB NVMe M.2 SSD; Wi-Fi 6E; Windows 11 Home","$1,77500
current price $1,775.00"
9,"HP OMEN MAX Gaming Laptop 16-ah0097nr 16"", Windows 11 Home, Intel Core Ultra 9, 32GB RAM, 1TB SSD, NVIDIA GeForce RTX 5080, WQXGA, Shadow black","$2,59999
current price $2,599.99"
9,"HP OMEN 16 Slim Gaming Laptop - Intel Core Ultra 9 285H - GeForce RTX 5070 - 16"" 1920 x 1200 144Hz - 32GB RAM - 1TB SSD - Windows 11 Home","$1,69900
current price $1,699.00"
9,"2K XB1 PGA TOUR 2K23, FOR XB1, RATING: E, ESRB, LAST MFG UPDATE: 2022-08-23-00.00.00, RETURN CONDITION: ACTIVE","$3598
current price $35.98"
9,"HP OMEN AI Gaming Laptop 16.0in 144Hz IPS WUXGA Display (AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5060 8GB, 64GB DDR5, 2TB PCIe SSD, 3-Zone RGB KB, WiFi 6E, Webcam, Win 11 Pro) w/Premium Backpack","$2,61114
current price $2,611.14"
9,"Restored Dell Latitude 7400 14"" FHD Touchscreen Laptop PC, Intel Core i7-8665U upto 4.8GHz, 32GB RAM, 256GB NVMe SSD, Windows 11 Pro Grade B","$40999
current price $409.99"
9,"Apple MacBook Air 13.3-inch Laptop-Space Gray, M1 Chip, Built for Apple Intelligence, 8GB RAM, 256GB storage","$61819
current price $618.19
Options from $341.00"
9,"Apple MacBook Air 13.3 inch Laptop - Gold, M1 Chip, Built for Apple Intelligence, 8GB RAM, 256GB storage","$59900
current price $599.00, Was $649.00
$649.00
Options from $354.45"
9,HP 15.6 inch Windows Laptop Intel Core i3-N305 8GB RAM 256GB SSD Lilac Lavender,"$36900
current price $369.00"
9,ASUS Vivobook S 15.6 inch 3K OLED 120Hz Windows Laptop Intel Core Ultra 7-155H Intel Evo Edition AI PC 16GB RAM 1TB SSD Mist Blue,"$79900
current price $799.00"
9,"RNRUO 15.6"" Windows 11 Laptop, 16GB RAM 512GB SSD, Intel Pentium Gold 6500Y with 2 Cores Up to 3.4GHz, Full HD Display, Office 2024, WiFi5 BT5.0, Laptop Computer, Silver Gray","$23999
current price $239.99"
9,TOEMAAGICE Laptop Intel Celeron N95 16GB 512GB 15.6'' FHD Windows 11 Pro,"$26999
current price $269.99, Was $479.99
$479.99
Options from $269.99 – $699.99"
9,"KUU 15.6-inch Windows 11 Laptop with Intel Celeron, 24GB RAM, 512GB Storage for Students & Business","$25900
current price $259.00, Was $299.00
$299.00"
9,"SGIN 15.6in laptop Windows 11 with Intel Core i3, 16GB RAM 1TB ROM Laptop Computer, FHD 1920*1080, Wifi 6, BT 5.2","Now$32999
current price Now $329.99, Was $658.99
$658.99"
9,"Restored Dell Latitude 3190 11.6"" Laptop Intel Core Celeron N4120 (1.1 GHz) 4GB RAM 64GB SSD Windows 10 Home","$15800
current price $158.00"
9,"16 Inch FHD Laptop, Intel N5095 Processor, 12GB RAM 512GB SSD, Windows 11,Portable Computer for Work & Student","$26999
current price $269.99"
9,"HYYUO 15.6"" Laptop Computer, 16GB RAM 512GB SSD, Intel 6500Y with 2 Cores 4 Thread, up to 3.4GHz, FHD Display, Laptop for Business, Student, Office, Pink, Lightweight, Windows 11 Laptop","Now$26999
current price Now $269.99, Was $699.00
$699.00"
9,"EYY 15.6 inch Windows 11 Pro Laptop,8GB RAM 256GB SSD,Bussiness Notebook Computer Intel Celeron N4000, 100% sRGB Screen,FHD 1920 x 1080,MS Office 365","$21939
current price $219.39"
9,"SGIN 15.6in laptop Windows 11 with Intel Core i3, 16GB RAM 1TB ROM Laptop Computer, FHD 1920*1080, Wifi 6, BT 5.2","Now$32999
current price Now $329.99, Was $659.99
$659.99"
9,"2026 Newest Laptop, 15.6-Inch FHD Display Laptop with Intel Quad Core-12th N150(Up to 3.4GHz), 8GB RAM 256GB ROM Business Laptop Computer, Fingerprint, Type C, Windows 11 Home, Pink","Now$34999
current price Now $349.99, Was $699.99
$699.99"
9,"Coolby 15.6"" Full HD Laptop with MS Office 2024,16GB RAM 256GB SSD Laptops,6500Y Processor Up to 3.4GHz,Win 11 Pro Notebooks,Bluetooth,Poratable Business and Student Laptop computer","Now$22500
current price Now $225.00, Was $289.00
$289.00"
9,"15.6 inch Laptop, 16GB RAM 512GB ROM, N5095,Intel Celeron Quad-Core ,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card","$27999
current price $279.99"
9,"15.6''Laptop 8GB DDR4 512GB SSD, Quad-Core Intel Celeron N5095 Processors, 1080P Ips Fhd Display Laptop Computer, Numeric Keypad,Bluetooth 4.2, 2.4/5G Wifi，Windows 11","$28999
current price $289.99"
9,"15.6"" Laptop,12GB RAM 256GB SSD,Windows 11 Pro NoteBook PC,MS Office 365,Intel Celeron N4000(up to 2.6GHz) Bussiness Computer","Now$22999
current price Now $229.99, Was $299.00
$299.00"
9,"Coolby Pink Laptop,15.6 Inch Laptop Computer,16GB RAM 512GB SSD,Quad-Core N5095(Beat to 6500Y,N4020),Fingerprint, Backlit KB,Win 11 Laptop, Office 2024,Type c PD Fast Charging","$25900
current price $259.00"
9,"2026 Newest Laptop, 15.6-Inch FHD Display Laptop with Intel Quad Core-12th N150(Up to 3.4GHz), 8GB RAM 256GB ROM Business Laptop Computer, Fingerprint, Type C, Windows 11 Home, Blue","Now$34999
current price Now $349.99, Was $699.99
$699.99"
9,"15.6 inch Portable Laptop, HD Display, Intel Quad-Core N100 Processor, 16GB RAM, 1TB Storage, Wi-Fi 5, Webcam, HDMI, Numeric Keypad, Windows 11 Pro","Now$38989
current price Now $389.89, Was $615.99
$615.99"
9,"15.6-FHD-Laptop,Student-Laptop with Backlit Keyboard Fingerprint 16GB RAM 1TB SSD Intel Pentium Quad Core N100 Processor (Up to 3.4GHz）Business-Laptop,Computer，2 Years Warranty Win11,Blue","$49999
current price $499.99"
9,"Golzer 17.6in Laptop 100% sRGB, 16GB DDR4 640GB ROM, Windows 11 Business Laptop Computer, 4 Core N95 Processor (Up to 3.4GHz), Backlit Keyboard, 1yr Office 365 Free","Now$39949
current price Now $399.49, Was $798.99
$798.99"
9,"15.6 inch Laptop, Gaming Laptop i5 Processor, Laptop Computer with 16GB LPDDR4 512GB SSD, Silver Traditional Laptop Computers for Work & Study, 180° Angle Open, Dual-Band WiFi","Now$38900
current price Now $389.00, Was $459.00
$459.00"
9,"13-17 Inch Laptop Bag for Women,Laptop Tote Bag,Wear and Water Resistance Laptop Shoudler Bag,16'' Lightweight Laptop Sleeve, Laptop Case Pink","Now$2249
current price Now $22.49, Was $45.99
$45.99"
9,"HYYUO 2 in 1 11.6''Touchscreen Laptop, 256GB SSD 16GB RAM, Intel 6500Y Convertible Tablet Notebook, 360° Flip, Ultra-portable Laptop, Windows 11 Laptop for Office, Business, Study","Now$25999
current price Now $259.99, Was $298.99
$298.99"
9,"Laptop Tulasi 15.6"" Win 11 PC Intel N95 4C4T 12GB+1024GB, Notebook Grey","$28999
current price $289.99"
